*** Dátum: 6-2-2019 ***
*** Konfigurácia kyvadla: ***
Váha:;0.063000;Dåžka lanka:;0.530000
Ubehnutý èas:;Súradnica x:;Súradnica y:;Aktuálna výchylka:;Rýchlos;Zrýchlenie:;Uhlová rýchlos:;Uhlové zrýchlenie:;Potenciálna energia:;Kinetická energia:;Perióda:;Frekvencia:
7716;0.131478;0.071715;-0.036693;0.342424;0.359879;6.067810;0.679017;0.001166;0.003694;1.460395;0.684746
7748;0.133365;0.071715;-0.036032;0.342424;0.353399;6.067883;0.666790;0.001166;0.003694;1.460395;0.684746
7780;0.134623;0.071715;-0.035605;0.342424;0.349207;6.067929;0.658881;0.001166;0.003694;1.460395;0.684746
7812;0.134938;0.071401;-0.041414;0.333291;0.406157;6.067250;0.766334;0.001361;0.003499;1.460395;0.684746
7844;0.134938;0.071715;-0.035499;0.342424;0.348174;6.067940;0.656933;0.001166;0.003694;1.460395;0.684746
7876;0.133994;0.071715;-0.035817;0.342424;0.351290;6.067906;0.662812;0.001166;0.003694;1.460395;0.684746
7908;0.132421;0.071401;-0.042418;0.333291;0.415995;6.067122;0.784896;0.001361;0.003499;1.460395;0.684746
7955;0.129905;0.071715;-0.037263;0.342424;0.365463;6.067746;0.689553;0.001166;0.003694;1.460395;0.684746
7988;0.127389;0.072030;-0.031844;0.351320;0.312341;6.068314;0.589323;0.000972;0.003888;1.460395;0.684746
8020;0.124243;0.072344;-0.026314;0.359996;0.258113;6.068802;0.487006;0.000778;0.004082;1.460395;0.684746
8051;0.120469;0.072344;-0.027396;0.359996;0.268717;6.068714;0.507013;0.000778;0.004082;1.460395;0.684746
8084;0.116380;0.072344;-0.028672;0.359996;0.281233;6.068605;0.530627;0.000778;0.004082;1.460395;0.684746
8118;0.111347;0.072344;-0.030416;0.359996;0.298334;6.068449;0.562894;0.000778;0.004082;1.460395;0.684746
8149;0.106944;0.072344;-0.032126;0.359996;0.315099;6.068287;0.594527;0.000778;0.004082;1.460395;0.684746
8180;0.102226;0.072344;-0.034185;0.359996;0.335287;6.068079;0.632616;0.000778;0.004082;1.460395;0.684746
8211;0.096878;0.072030;-0.046075;0.351320;0.451834;6.066631;0.852517;0.000972;0.003888;1.460395;0.684746
8244;0.092160;0.071715;-0.059388;0.342424;0.582259;6.064500;1.098601;0.001166;0.003694;1.460395;0.684746
8275;0.087128;0.071715;-0.064494;0.342424;0.632245;6.063540;1.192916;0.001166;0.003694;1.460395;0.684746
8323;0.082409;0.071401;-0.081826;0.333291;0.801814;6.059690;1.512857;0.001361;0.003499;1.460395;0.684746
8355;0.078320;0.071086;-0.101179;0.323901;0.990877;6.054311;1.869580;0.001555;0.003305;1.460395;0.684746
8387;0.074231;0.070457;-0.137713;0.304252;1.346698;6.041051;2.540940;0.001944;0.002916;1.460395;0.684746
8420;0.071401;0.070142;-0.161413;0.293935;1.576598;6.030273;2.974713;0.002138;0.002722;1.460395;0.684746
8451;0.068570;0.069828;-0.188417;0.283243;1.837453;6.015901;3.466893;0.002333;0.002527;1.460395;0.684746
8484;0.066682;0.069199;-0.230381;0.260546;2.240094;5.989132;4.226593;0.002722;0.002138;1.460395;0.684746
8516;0.065739;0.069513;-0.219454;0.272131;2.135605;5.996623;4.029443;0.002527;0.002333;1.460395;0.684746
8548;0.064795;0.068884;-0.259405;0.248421;2.516320;5.967449;4.747773;0.002916;0.001944;1.460395;0.684746
8580;0.064795;0.068884;-0.259405;0.248421;2.516320;5.967449;4.747773;0.002916;0.001944;1.460395;0.684746
8612;0.065424;0.069199;-0.238184;0.260546;2.314552;5.983558;4.367080;0.002722;0.002138;1.460395;0.684746
8643;0.066997;0.069513;-0.212314;0.272131;2.067184;6.001320;3.900347;0.002527;0.002333;1.460395;0.684746
8692;0.068884;0.069828;-0.186954;0.283243;1.823349;6.016737;3.440282;0.002333;0.002527;1.460395;0.684746
8723;0.072030;0.070457;-0.144675;0.304252;1.414313;6.038063;2.668514;0.001944;0.002916;1.460395;0.684746
8755;0.075175;0.070772;-0.121472;0.314230;1.188712;6.047448;2.242854;0.001750;0.003110;1.460395;0.684746
8787;0.079264;0.070772;-0.111685;0.314230;1.093354;6.050915;2.062931;0.001750;0.003110;1.460395;0.684746
8820;0.083353;0.071401;-0.080416;0.333291;0.788035;6.060037;1.486858;0.001361;0.003499;1.460395;0.684746
8852;0.088071;0.071715;-0.063471;0.342424;0.622230;6.063739;1.174019;0.001166;0.003694;1.460395;0.684746
8884;0.093418;0.071401;-0.067935;0.333291;0.665930;6.062848;1.256472;0.001361;0.003499;1.460395;0.684746
8916;0.097822;0.072030;-0.045447;0.351320;0.445679;6.066718;0.840904;0.000972;0.003888;1.460395;0.684746
8948;0.102855;0.072030;-0.042367;0.351320;0.415491;6.067129;0.783946;0.000972;0.003888;1.460395;0.684746
8980;0.107258;0.072344;-0.031997;0.359996;0.313840;6.068299;0.592150;0.000778;0.004082;1.460395;0.684746
9012;0.111662;0.072659;-0.022726;0.368467;0.222926;6.069069;0.420615;0.000583;0.004277;1.460395;0.684746
9059;0.115751;0.072344;-0.028879;0.359996;0.283262;6.068587;0.534457;0.000778;0.004082;1.460395;0.684746
9091;0.119840;0.072659;-0.020689;0.368467;0.202944;6.069203;0.382913;0.000583;0.004277;1.460395;0.684746
9123;0.122985;0.072030;-0.033330;0.351320;0.326909;6.068167;0.616810;0.000972;0.003888;1.460395;0.684746
9155;0.125816;0.072030;-0.032360;0.351320;0.317393;6.068264;0.598854;0.000972;0.003888;1.460395;0.684746
9187;0.128332;0.071715;-0.037850;0.342424;0.371223;6.067679;0.700422;0.001166;0.003694;1.460395;0.684746
9220;0.129905;0.071715;-0.037263;0.342424;0.365463;6.067746;0.689553;0.001166;0.003694;1.460395;0.684746
9251;0.130849;0.071715;-0.036919;0.342424;0.362092;6.067784;0.683192;0.001166;0.003694;1.460395;0.684746
9284;0.131163;0.071401;-0.042938;0.333291;0.421094;6.067055;0.794517;0.001361;0.003499;1.460395;0.684746
9315;0.131163;0.071715;-0.036806;0.342424;0.360982;6.067797;0.681098;0.001166;0.003694;1.460395;0.684746
9348;0.130220;0.071401;-0.043337;0.333291;0.425002;6.067003;0.801890;0.001361;0.003499;1.460395;0.684746
9380;0.128961;0.071715;-0.037613;0.342424;0.368898;6.067706;0.696033;0.001166;0.003694;1.460395;0.684746
9427;0.126760;0.071715;-0.038457;0.342424;0.377168;6.067608;0.711638;0.001166;0.003694;1.460395;0.684746
9459;0.124558;0.072030;-0.032784;0.351320;0.321553;6.068222;0.606704;0.000972;0.003888;1.460395;0.684746
9491;0.121727;0.072344;-0.027025;0.359996;0.265087;6.068744;0.500164;0.000778;0.004082;1.460395;0.684746
9523;0.117953;0.072030;-0.035208;0.351320;0.345316;6.067972;0.651539;0.000972;0.003888;1.460395;0.684746
9555;0.114178;0.072344;-0.029410;0.359996;0.288467;6.068540;0.544277;0.000778;0.004082;1.460395;0.684746
9588;0.110089;0.072659;-0.023165;0.368467;0.227228;6.069038;0.428732;0.000583;0.004277;1.460395;0.684746
9619;0.106315;0.072344;-0.032386;0.359996;0.317649;6.068261;0.599339;0.000778;0.004082;1.460395;0.684746
9651;0.101911;0.072030;-0.042912;0.351320;0.420836;6.067058;0.794031;0.000972;0.003888;1.460395;0.684746
9683;0.097507;0.072030;-0.045654;0.351320;0.447712;6.066690;0.844739;0.000972;0.003888;1.460395;0.684746
9715;0.093104;0.071715;-0.058520;0.342424;0.573752;6.064655;1.082552;0.001166;0.003694;1.460395;0.684746
9748;0.088700;0.071715;-0.062807;0.342424;0.615727;6.063866;1.161750;0.001166;0.003694;1.460395;0.684746
9795;0.084611;0.071401;-0.078611;0.333291;0.770382;6.060473;1.453550;0.001361;0.003499;1.460395;0.684746
9827;0.080522;0.071086;-0.096894;0.323901;0.949042;6.055601;1.790645;0.001555;0.003305;1.460395;0.684746
9859;0.077377;0.070772;-0.115999;0.314230;1.135398;6.049423;2.142260;0.001750;0.003110;1.460395;0.684746
9891;0.074231;0.070457;-0.137713;0.304252;1.346698;6.041051;2.540940;0.001944;0.002916;1.460395;0.684746
9923;0.071401;0.070142;-0.161413;0.293935;1.576598;6.030273;2.974713;0.002138;0.002722;1.460395;0.684746
9955;0.070142;0.069828;-0.181320;0.283243;1.769016;6.019894;3.337767;0.002333;0.002527;1.460395;0.684746
9987;0.068884;0.069828;-0.186954;0.283243;1.823349;6.016737;3.440282;0.002333;0.002527;1.460395;0.684746
10019;0.068255;0.069513;-0.205622;0.272131;2.002964;6.005579;3.779178;0.002527;0.002333;1.460395;0.684746
10051;0.068570;0.069828;-0.188417;0.283243;1.837453;6.015901;3.466893;0.002333;0.002527;1.460395;0.684746
10083;0.069199;0.069828;-0.185513;0.283243;1.809458;6.017554;3.414073;0.002333;0.002527;1.460395;0.684746
10131;0.070457;0.069828;-0.179964;0.283243;1.755931;6.020640;3.313078;0.002333;0.002527;1.460395;0.684746
10163;0.072344;0.070142;-0.157944;0.293935;1.542999;6.031958;2.911318;0.002138;0.002722;1.460395;0.684746
10195;0.074861;0.070457;-0.135845;0.304252;1.328546;6.041828;2.506690;0.001944;0.002916;1.460395;0.684746
10227;0.078006;0.070772;-0.114524;0.314230;1.121030;6.049939;2.115150;0.001750;0.003110;1.460395;0.684746
10259;0.081466;0.071401;-0.083285;0.333291;0.816083;6.059324;1.539780;0.001361;0.003499;1.460395;0.684746
10291;0.085240;0.071401;-0.077739;0.333291;0.761848;6.060680;1.437449;0.001361;0.003499;1.460395;0.684746
10323;0.089644;0.071715;-0.061836;0.342424;0.606224;6.064050;1.143819;0.001166;0.003694;1.460395;0.684746
10355;0.094047;0.071715;-0.057676;0.342424;0.565491;6.064804;1.066964;0.001166;0.003694;1.460395;0.684746
10387;0.098451;0.072344;-0.036032;0.359996;0.353399;6.067883;0.666790;0.000778;0.004082;1.460395;0.684746
10420;0.102226;0.072344;-0.034185;0.359996;0.335287;6.068079;0.632616;0.000778;0.004082;1.460395;0.684746
10451;0.106629;0.072344;-0.032255;0.359996;0.316369;6.068274;0.596923;0.000778;0.004082;1.460395;0.684746
10499;0.110404;0.072344;-0.030767;0.359996;0.301775;6.068416;0.569386;0.000778;0.004082;1.460395;0.684746
10531;0.114178;0.072344;-0.029410;0.359996;0.288467;6.068540;0.544277;0.000778;0.004082;1.460395;0.684746
10563;0.117638;0.072659;-0.021201;0.368467;0.207962;6.069171;0.392382;0.000583;0.004277;1.460395;0.684746
10595;0.120469;0.072030;-0.034243;0.351320;0.335860;6.068073;0.633699;0.000972;0.003888;1.460395;0.684746
10627;0.123300;0.072344;-0.026577;0.359996;0.260685;6.068781;0.491858;0.000778;0.004082;1.460395;0.684746
10659;0.125187;0.072030;-0.032570;0.351320;0.319459;6.068243;0.602753;0.000972;0.003888;1.460395;0.684746
10691;0.126445;0.071715;-0.038580;0.342424;0.378380;6.067594;0.713925;0.001166;0.003694;1.460395;0.684746
10723;0.127703;0.071715;-0.038091;0.342424;0.373579;6.067651;0.704866;0.001166;0.003694;1.460395;0.684746
10755;0.127703;0.071401;-0.044437;0.333291;0.435785;6.066856;0.822236;0.001361;0.003499;1.460395;0.684746
10787;0.127703;0.071401;-0.044437;0.333291;0.435785;6.066856;0.822236;0.001361;0.003499;1.460395;0.684746
10820;0.126760;0.071715;-0.038457;0.342424;0.377168;6.067608;0.711638;0.001166;0.003694;1.460395;0.684746
10867;0.125816;0.071715;-0.038830;0.342424;0.380827;6.067565;0.718542;0.001166;0.003694;1.460395;0.684746
10899;0.123929;0.072030;-0.033000;0.351320;0.323674;6.068200;0.610706;0.000972;0.003888;1.460395;0.684746
10931;0.122042;0.072030;-0.033667;0.351320;0.330209;6.068133;0.623037;0.000972;0.003888;1.460395;0.684746
10963;0.119211;0.072030;-0.034719;0.351320;0.340522;6.068024;0.642495;0.000972;0.003888;1.460395;0.684746
10995;0.116380;0.072344;-0.028672;0.359996;0.281233;6.068605;0.530627;0.000778;0.004082;1.460395;0.684746
11027;0.112920;0.072659;-0.022387;0.368467;0.219599;6.069092;0.414338;0.000583;0.004277;1.460395;0.684746
11059;0.109145;0.072344;-0.031247;0.359996;0.306488;6.068371;0.578279;0.000778;0.004082;1.460395;0.684746
11091;0.105685;0.072344;-0.032650;0.359996;0.320241;6.068235;0.604229;0.000778;0.004082;1.460395;0.684746
11124;0.101911;0.072344;-0.034331;0.359996;0.336725;6.068064;0.635330;0.000778;0.004082;1.460395;0.684746
11155;0.098136;0.072344;-0.036195;0.359996;0.354997;6.067865;0.669805;0.000778;0.004082;1.460395;0.684746
11187;0.094362;0.072030;-0.047838;0.351320;0.469110;6.066380;0.885112;0.000972;0.003888;1.460395;0.684746
11235;0.090273;0.071715;-0.061205;0.342424;0.600050;6.064167;1.132170;0.001166;0.003694;1.460395;0.684746
11267;0.086499;0.071401;-0.076050;0.333291;0.745334;6.061074;1.406291;0.001361;0.003499;1.460395;0.684746
11299;0.083039;0.071401;-0.080881;0.333291;0.792575;6.059923;1.495425;0.001361;0.003499;1.460395;0.684746
11331;0.080208;0.071401;-0.085314;0.333291;0.835916;6.058805;1.577200;0.001361;0.003499;1.460395;0.684746
11363;0.077691;0.070772;-0.115257;0.314230;1.128168;6.049683;2.128619;0.001750;0.003110;1.460395;0.684746
11395;0.075490;0.070457;-0.134027;0.304252;1.310874;6.042574;2.473347;0.001944;0.002916;1.460395;0.684746
11427;0.073602;0.070457;-0.139633;0.304252;1.365351;6.040242;2.576134;0.001944;0.002916;1.460395;0.684746
11459;0.072659;0.069828;-0.171011;0.283243;1.669449;6.025421;3.149904;0.002333;0.002527;1.460395;0.684746
11491;0.072030;0.069828;-0.173477;0.283243;1.693283;6.024128;3.194874;0.002333;0.002527;1.460395;0.684746
11523;0.072659;0.069828;-0.171011;0.283243;1.669449;6.025421;3.149904;0.002333;0.002527;1.460395;0.684746
11555;0.072973;0.070142;-0.155713;0.293935;1.521379;6.033022;2.870526;0.002138;0.002722;1.460395;0.684746
11603;0.074231;0.070142;-0.151434;0.293935;1.479897;6.035020;2.792258;0.002138;0.002722;1.460395;0.684746
11635;0.075804;0.070457;-0.133136;0.304252;1.302212;6.042935;2.457005;0.001944;0.002916;1.460395;0.684746
11667;0.078320;0.070772;-0.113801;0.314230;1.113980;6.050190;2.101850;0.001750;0.003110;1.460395;0.684746
11699;0.081151;0.071086;-0.095735;0.323901;0.937728;6.055940;1.769299;0.001555;0.003305;1.460395;0.684746
11732;0.084297;0.071401;-0.079055;0.333291;0.774721;6.060367;1.461737;0.001361;0.003499;1.460395;0.684746
11763;0.087442;0.071401;-0.074831;0.333291;0.733411;6.061353;1.383794;0.001361;0.003499;1.460395;0.684746
11795;0.090902;0.071715;-0.060588;0.342424;0.594000;6.064282;1.120755;0.001166;0.003694;1.460395;0.684746
11827;0.094991;0.072030;-0.047384;0.351320;0.464668;6.066445;0.876732;0.000972;0.003888;1.460395;0.684746
11859;0.098766;0.072030;-0.044836;0.351320;0.439689;6.066802;0.829602;0.000972;0.003888;1.460395;0.684746
11891;0.102540;0.072344;-0.034039;0.359996;0.333861;6.068094;0.629926;0.000778;0.004082;1.460395;0.684746
11923;0.106000;0.072030;-0.040645;0.351320;0.398616;6.067346;0.752105;0.000972;0.003888;1.460395;0.684746
11972;0.109145;0.072659;-0.023436;0.368467;0.229890;6.069019;0.433755;0.000583;0.004277;1.460395;0.684746
12003;0.112605;0.072659;-0.022471;0.368467;0.220422;6.069087;0.415890;0.000583;0.004277;1.460395;0.684746
12035;0.115436;0.072344;-0.028983;0.359996;0.284288;6.068578;0.536393;0.000778;0.004082;1.460395;0.684746
12067;0.118267;0.072344;-0.028068;0.359996;0.275314;6.068657;0.519461;0.000778;0.004082;1.460395;0.684746
12099;0.120154;0.072030;-0.034361;0.351320;0.337014;6.068061;0.635875;0.000972;0.003888;1.460395;0.684746
12131;0.122042;0.071715;-0.040399;0.342424;0.396202;6.067376;0.747551;0.001166;0.003694;1.460395;0.684746
12163;0.123300;0.071715;-0.039862;0.342424;0.390941;6.067441;0.737625;0.001166;0.003694;1.460395;0.684746
12195;0.123929;0.071715;-0.039599;0.342424;0.388363;6.067473;0.732760;0.001166;0.003694;1.460395;0.684746
12227;0.124243;0.072030;-0.032892;0.351320;0.322610;6.068211;0.608698;0.000972;0.003888;1.460395;0.684746
12259;0.124243;0.071715;-0.039469;0.342424;0.387086;6.067489;0.730351;0.001166;0.003694;1.460395;0.684746
12291;0.123300;0.072030;-0.033220;0.351320;0.325824;6.068178;0.614762;0.000972;0.003888;1.460395;0.684746
12339;0.122671;0.072030;-0.033442;0.351320;0.328002;6.068156;0.618872;0.000972;0.003888;1.460395;0.684746
12371;0.120783;0.072030;-0.034126;0.351320;0.334715;6.068085;0.631537;0.000972;0.003888;1.460395;0.684746
12404;0.118582;0.072030;-0.034961;0.351320;0.342902;6.067998;0.646985;0.000972;0.003888;1.460395;0.684746
12435;0.116380;0.072344;-0.028672;0.359996;0.281233;6.068605;0.530627;0.000778;0.004082;1.460395;0.684746
12467;0.113863;0.072344;-0.029518;0.359996;0.289531;6.068531;0.546285;0.000778;0.004082;1.460395;0.684746
12499;0.110718;0.072344;-0.030649;0.359996;0.300619;6.068427;0.567206;0.000778;0.004082;1.460395;0.684746
12531;0.107887;0.072344;-0.031743;0.359996;0.311350;6.068324;0.587453;0.000778;0.004082;1.460395;0.684746
12563;0.104742;0.072344;-0.033055;0.359996;0.324209;6.068195;0.611715;0.000778;0.004082;1.460395;0.684746
12595;0.101282;0.072344;-0.034629;0.359996;0.339638;6.068033;0.640827;0.000778;0.004082;1.460395;0.684746
12627;0.098136;0.072030;-0.045241;0.351320;0.443664;6.066747;0.837103;0.000972;0.003888;1.460395;0.684746
12659;0.094677;0.072030;-0.047610;0.351320;0.466878;6.066413;0.880902;0.000972;0.003888;1.460395;0.684746
12707;0.091217;0.071715;-0.060283;0.342424;0.591021;6.064337;1.115133;0.001166;0.003694;1.460395;0.684746
12739;0.088386;0.071401;-0.073651;0.333291;0.721862;6.061619;1.362004;0.001361;0.003499;1.460395;0.684746
12771;0.085240;0.071715;-0.066642;0.342424;0.653274;6.063112;1.232593;0.001166;0.003694;1.460395;0.684746
12803;0.082724;0.071086;-0.092956;0.323901;0.910588;6.056736;1.718091;0.001555;0.003305;1.460395;0.684746
12835;0.080522;0.071086;-0.096894;0.323901;0.949042;6.055601;1.790645;0.001555;0.003305;1.460395;0.684746
12867;0.078950;0.070772;-0.112382;0.314230;1.100144;6.050678;2.075744;0.001750;0.003110;1.460395;0.684746
12899;0.077377;0.070457;-0.128854;0.304252;1.260560;6.044640;2.378414;0.001944;0.002916;1.460395;0.684746
12931;0.076748;0.070457;-0.130533;0.304252;1.276898;6.043978;2.409242;0.001944;0.002916;1.460395;0.684746
12963;0.076119;0.070457;-0.132257;0.304252;1.293664;6.043290;2.440876;0.001944;0.002916;1.460395;0.684746
12995;0.076119;0.070457;-0.132257;0.304252;1.293664;6.043290;2.440876;0.001944;0.002916;1.460395;0.684746
13043;0.077062;0.070457;-0.129688;0.304252;1.268677;6.044313;2.393729;0.001944;0.002916;1.460395;0.684746
13075;0.078006;0.070457;-0.127217;0.304252;1.244632;6.045277;2.348363;0.001944;0.002916;1.460395;0.684746
13107;0.079579;0.070772;-0.110997;0.314230;1.086646;6.051147;2.050276;0.001750;0.003110;1.460395;0.684746
13139;0.081780;0.071086;-0.094604;0.323901;0.926681;6.056267;1.748455;0.001555;0.003305;1.460395;0.684746
13171;0.084611;0.071086;-0.089827;0.323901;0.880020;6.057604;1.660415;0.001555;0.003305;1.460395;0.684746
13203;0.087128;0.071401;-0.075233;0.333291;0.737343;6.061262;1.391213;0.001361;0.003499;1.460395;0.684746
13235;0.090273;0.071401;-0.071398;0.333291;0.699822;6.062116;1.320418;0.001361;0.003499;1.460395;0.684746
13267;0.093733;0.071715;-0.057955;0.342424;0.568218;6.064755;1.072110;0.001166;0.003694;1.460395;0.684746
13299;0.096878;0.071715;-0.055285;0.342424;0.542074;6.065214;1.022781;0.001166;0.003694;1.460395;0.684746
13331;0.100024;0.072030;-0.044046;0.351320;0.431949;6.066909;0.814998;0.000972;0.003888;1.460395;0.684746
13363;0.103169;0.072344;-0.033752;0.359996;0.331045;6.068124;0.624613;0.000778;0.004082;1.460395;0.684746
13411;0.106315;0.072344;-0.032386;0.359996;0.317649;6.068261;0.599339;0.000778;0.004082;1.460395;0.684746
13443;0.109145;0.072344;-0.031247;0.359996;0.306488;6.068371;0.578279;0.000778;0.004082;1.460395;0.684746
13475;0.111662;0.072659;-0.022726;0.368467;0.222926;6.069069;0.420615;0.000583;0.004277;1.460395;0.684746
13507;0.114178;0.072344;-0.029410;0.359996;0.288467;6.068540;0.544277;0.000778;0.004082;1.460395;0.684746
13539;0.116380;0.072344;-0.028672;0.359996;0.281233;6.068605;0.530627;0.000778;0.004082;1.460395;0.684746
13571;0.118267;0.072030;-0.035084;0.351320;0.344105;6.067985;0.649254;0.000972;0.003888;1.460395;0.684746
13603;0.119525;0.072030;-0.034599;0.351320;0.339345;6.068036;0.640273;0.000972;0.003888;1.460395;0.684746
13635;0.120469;0.072030;-0.034243;0.351320;0.335860;6.068073;0.633699;0.000972;0.003888;1.460395;0.684746
13667;0.121098;0.072030;-0.034010;0.351320;0.333577;6.068097;0.629391;0.000972;0.003888;1.460395;0.684746
13699;0.121098;0.072030;-0.034010;0.351320;0.333577;6.068097;0.629391;0.000972;0.003888;1.460395;0.684746
13731;0.121098;0.072030;-0.034010;0.351320;0.333577;6.068097;0.629391;0.000972;0.003888;1.460395;0.684746
13779;0.120154;0.072030;-0.034361;0.351320;0.337014;6.068061;0.635875;0.000972;0.003888;1.460395;0.684746
13812;0.118896;0.072030;-0.034840;0.351320;0.341708;6.068011;0.644732;0.000972;0.003888;1.460395;0.684746
13843;0.117638;0.072344;-0.028267;0.359996;0.277259;6.068640;0.523130;0.000778;0.004082;1.460395;0.684746
13875;0.115751;0.072344;-0.028879;0.359996;0.283262;6.068587;0.534457;0.000778;0.004082;1.460395;0.684746
13907;0.113549;0.072344;-0.029627;0.359996;0.290603;6.068521;0.548307;0.000778;0.004082;1.460395;0.684746
13939;0.111033;0.072344;-0.030532;0.359996;0.299472;6.068438;0.565042;0.000778;0.004082;1.460395;0.684746
13971;0.108516;0.072344;-0.031493;0.359996;0.308900;6.068348;0.582830;0.000778;0.004082;1.460395;0.684746
14003;0.105685;0.072030;-0.040811;0.351320;0.400241;6.067325;0.755173;0.000972;0.003888;1.460395;0.684746
14035;0.103484;0.072030;-0.042011;0.351320;0.412003;6.067174;0.777364;0.000972;0.003888;1.460395;0.684746
14067;0.100338;0.072030;-0.043853;0.351320;0.430056;6.066934;0.811427;0.000972;0.003888;1.460395;0.684746
